website,robots_txt,sitemap_page,is_sitemap_in_robots,ogrn
http://fundmicro86.ru,True,True,True,1108600002059
http://vtpfond.ru,True,False,False,1101600001183
http://srosovet.ru,True,True,True,1107799012584
http://iusc.ru,False,False,False,1105000002216
http://cmf29.ru,False,False,False,1102900000477
http://nslabs.ru,True,True,True,1105200001301
http://crisis-center.ru,True,True,True,1105200000553
http://sro-mrp.ru,True,True,False,1107800000263
http://уцсодействие.рф,False,True,False,1102202003342
http://sota-ano.ru,True,False,False,1106500000529
http://ckb-nk.ru,False,False,False,1104200001730
http://exclusive42.ru,True,False,False,1104200000960
http://gelios72.ru,True,True,False,1107200001017
http://dosaaf27region.ru,True,False,False,1102202001516
http://svetodar.org,True,False,False,1102202004233
http://dosaaf72region.ru,True,True,True,1107200000390
http://dosaaf65region.ru,True,True,False,1106500000452
http://fskate23.ru,True,True,True,1102300007765
http://sochiflora.ru,True,False,False,1102300006280
http://dosaaf-temryuk.ru,True,True,True,1102300003992
http://lbypkk.ru,True,False,False,1102300008634
http://itcpb.ru,False,False,False,1106600004917
http://centrcintel.ru,False,True,False,1102202000251
http://gafuri-dosaaf.ru,True,True,True,1100200002638
http://ppobnd.ru,True,True,True,1100200000372
http://boxing45.ru,False,False,False,1104500000604
http://dpsp.ru,False,False,False,1107800003013
http://autoschoolmgn.ru,True,True,False,1107400003402
http://mcne.ru,True,False,False,1107799019900
http://sudekspert.ru,True,False,False,1105900000304
http://fond-sibiri.ru,True,False,False,1102400000581
http://clustermedtex.ru,True,True,True,1107800008194
http://dosaaf42region.ru,True,False,False,1104200001135
http://boxing53.ru,True,False,False,1105300000101
http://zrip.ru,True,True,False,1101800000235
http://srorao.ru,True,True,True,1102300008590
http://fbkk.ru,True,True,True,1102300006313
http://npges.ru,True,False,False,1102300005202
http://oanomuc.ru,True,False,False,1102300003860
http://суворовское-движение.рф,True,True,False,1102300005972
http://hramioakimianna.ru,True,True,False,1107800002848
http://silver-forest.ru,True,True,True,1107200001380
http://expert-krd.ru,True,True,True,1102300001022
http://timtchenkofoundation.ru,True,True,False,1107799035563
http://cybershow.org,True,True,False,1107799007953
http://islam-vasatiya.ru,True,False,False,1107799016786
http://detstva-centr.ru,True,True,True,1107799017622
http://finpotrebsouz.ru,False,True,False,1107799015884
http://журналсудья.рф,True,True,False,1107799011539
http://isapsfast.ru,True,True,True,1107799034265
http://Казаки74.рф,False,False,False,1107400003743
http://palatapp.ru,False,False,False,1107799020780
http://досааф33.рф,True,True,False,1103300000517
http://rfstspb.ru,True,True,False,1107800000142
http://dosaaf-kanevskaya.ru,False,False,False,1102300004443
http://sib-kvalitet.ru,True,True,True,1103800001953
http://yartehosmotr.ru,False,False,False,1107600000320
http://bryansk-utz.ru,True,False,False,1103200000232
http://voatver.ru,False,False,False,1106900000162
http://nou-ladyvictory.ru,True,True,True,1104600001110
http://dosaafkoryazhma.ru,False,False,False,1102900001071
http://dosaaf-gelendzhik.ru,True,True,True,1102300005730
http://аикц.рф,True,True,True,1103000001059
http://cdkino.ru,True,False,False,1107799023529
http://dos-tynda.ru,True,True,False,1102800000599
http://sibzakaz.ru,True,False,False,1105400003829
http://fps-rt.ru,True,True,False,1101600002790
http://online-academy.ru,False,False,False,1107800005268
http://slz-eburg.ru,True,True,True,1106600005071
http://ivjh.ru,True,False,False,1103700001294
http://fond76.ru,True,True,True,1107600001013
http://partyfitness.ru,True,True,True,1107799011484
http://unionsrussia.ru,True,True,True,1107799027830
http://ekbiznes.ru,True,True,True,1106600000693
http://fsodeystvie.ru,False,False,False,1107600000276
http://poselokgribovo.ru,True,True,False,1107746510420
http://gaidarfund.ru,True,True,False,1107799017468
http://amou.pro,True,True,True,1107799013134
http://mechdosaaf.ru,True,False,False,1100200002430
http://alrf58.ru,True,False,False,1105800000570
http://addnrb.ru,True,True,True,1100200000878
http://djelso.ru,True,True,True,1107799002288
http://mfavs.ru,True,True,True,1107799020009
http://nashi-deti.spb.ru,True,False,False,1107800003596
http://kazak31.ru,True,True,True,1103100000948
http://dosaaf74.ru,True,True,False,1107400001301
http://градблагпермь.рф,True,True,True,1105900002922
http://dosaaf26.ru,True,False,False,1102600001096
http://raspp.ru,True,True,True,1107799017391
http://sos-life.ru,True,True,True,1105200002160
http://nacmedpalata.ru,True,True,False,1107799011979
http://ma123.ru,True,True,True,1107799019657
http://ctc.lukoil.ru,True,True,True,1103000000730
http://labora-center.ru,True,True,False,1107799000847
http://dosaaf26region.ru,True,False,False,1102600000711
http://dosaaf-krasn.ru,True,True,False,1102600001239
http://kurskay-dosaaf.ru,True,False,False,1102600001283
http://oporastavropol.ru,True,True,True,1102600002284
http://rosto26.ru,True,True,False,1102600001008
http://aleks-dosaaf.ru,True,True,False,1102600001020
http://dosaaf-koch.ru,True,False,False,1102600001173
http://кинологпрофи.рф,True,False,False,1102600001965
http://publicdiplomacy.su,True,True,True,1107799003190
http://sidakov.ru,True,True,True,1107799000913
http://spravedmed.ru,True,False,False,1107799034243
http://cio35.ru,True,True,False,1103500001021
http://fciit.ru,True,True,True,1107799007425
http://данилово2.рф,False,False,False,1105038000726
http://семья-отечество.рф,True,True,False,1103300000099
http://flg51.ru,True,True,False,1105100000312
http://dosaafchern.ru,True,True,False,1103100000882
http://досааф10.рф,True,True,False,1101000000463
http://refnews.ru,True,True,False,1107799013024
http://studyinural.ru,True,False,False,1106600004488
http://dosaaf56uvc.ru,True,True,False,1105600000747
http://stankoinform.com,False,False,False,1105200003127
http://yunarmy86.ru,False,False,False,1108600001146
http://ond-syktyvkar.ru,True,False,False,1101100000100
http://pomogidetiam.ru,False,False,False,1106100000687
http://silveryears.ru,True,True,False,1107800010889
http://irkmediator.ru,True,False,False,1103800001348
http://oncoproct.ru,True,False,False,1107799022935
http://bandymagazine.ru,True,True,False,1107800005500
http://semidetyam.ru,True,False,False,1103800002646
http://нпжом.рф,True,True,True,1105100000587
http://сронпжом.рф,True,False,False,1105100000587
http://sro-enef.ru,True,True,False,1107800001770
http://madrigal.ru,True,True,False,1107799001640
http://urbiomed.ru,True,True,True,1106600004972
http://protopop-avvakum.ru,True,True,False,1107799036278
http://дпо72.рф,True,True,False,1107200000170
http://ээскфо.рф,True,True,False,1102600000667
http://levleschenko.ru,True,False,False,1107799022099
http://безсвалок.рф,True,False,False,1105200001587
http://agrostroy-orel.ru,True,True,True,1105700000185
http://nikolinhram.ru,True,True,True,1102300006863
http://interia-awards.ru,False,False,False,1107799011220
http://tennis-samara.ru,False,False,False,1106300001411
http://veshki-gaz.ru,False,False,False,1105000000192
http://dosaafmoscow.ru,True,False,False,1107799016247
http://webpublishers.ru,True,True,True,1107799006512
http://dosaaf69region.ru,True,False,False,1106900000635
http://хасспер.рф,True,True,True,1107799031900
http://mo-swimming.ru,True,True,False,1105000005934
http://lp.ru,True,True,False,1107799002420
http://extremum.spb.ru,False,False,False,1107800001715
http://dosaaf-omsk.com,True,True,True,1105500000781
http://amo-rt.tatarstan.ru,True,False,False,1101600002250
http://istragrad.ru,True,True,False,1105000003338
http://vozmojnostufa.ru,False,False,False,1100200002957
http://amurak28.ru,False,False,False,1102800000940
http://alfafellowship.ru,False,False,False,1107799011792
http://звезда-озерск.рф,True,True,True,1107400002115
http://ecofondmp.ru,True,True,False,1107400001444
http://centertrud.ru,True,True,True,1103500000108
http://dosaaf-yaruga.ru,True,True,False,1103100000761
http://curzd.ru,True,False,False,1107799020460
http://ed-unionyanao.ru,True,True,True,1108900000550
http://anopes.ru,True,False,False,1102202004508
http://auto-kontrol.ru,False,False,False,1103000000828
http://teuk-center.ru,True,True,True,1103800002888
http://voen-fond.ru,True,True,True,1107799013101
http://vlgkurs.ru,True,True,True,1103400003519
http://fond-mig.ru,False,False,False,1107799016775
http://darvolgograd.ru,True,True,False,1103400002144
http://живаятропа.рф,True,True,True,1103400002584
http://умцфакт.рф,False,False,False,1105000001655
http://mp-rb.ru,True,True,True,1100200004090
http://rrlf.ru,True,True,False,1105000004922
http://dosaaf46.ru,True,True,True,1104600000394
http://asroki.ru,True,True,True,1102300003079
http://dosaaf-udm.ru,True,True,True,1101800000411
http://dosaaf42tisul.ucoz.ru,True,True,True,1104200001410
http://s7e-training.ru,True,True,False,1105000003140
http://rostvdpo.ru,True,False,False,1106100002722
http://dosaafkomi.ru,True,True,True,1101100000210
http://silkwayrally.com,True,True,False,1107799025696
http://продвижение64.рф,True,False,False,1106400002851
http://pavdosaaf.ru,True,True,True,1102300004718
http://prosommelier.ru,True,True,True,1107800002496
http://ohrannikner.ru,False,True,False,1101400000877
http://dosaaf-izm.ru,True,True,True,1104800000392
http://bestbuddies.ru,True,True,False,1107799013520
http://centr-vesta.ru,False,False,False,1108600001620
http://uudw.ru,True,True,True,1100300000954
http://zhuracentr.ru,False,False,False,1107799030228
http://gfskur.ru,True,True,True,1101800000466
http://artecoclub.ru,True,True,False,1105017001517
http://egida-sro.ru,False,True,False,1105800001526
http://школаментор.рф,True,True,True,1106300000278
http://anocdo.ru,True,True,True,1101800001423
http://auc5okean.ru,False,False,False,1106900002263
http://ved73.ru,True,False,False,1107300000653
http://studio-da.info,True,True,False,1107800002420
http://tangsk.ru,False,False,False,1107200000027
http://lotsman.ru,True,True,False,1106600001969
http://pravres.ru,False,False,False,1107799008140
http://dosaaf45region.ru,True,False,False,1104500000241
http://captain-school.ru,True,True,False,1107800004553
http://ruchey.org,False,False,False,1107800009415
http://sk.ru,True,True,False,1107799016720
http://orthos-nvrsk.ru,True,True,True,1102300003123
http://sinyaya-ptitsa.ru,True,True,False,1102300007083
http://maao-29.ru,True,False,False,1102900000720
http://www.nacsovet.ru,False,False,False,1102000000453
http://автоспорт37.рф,True,True,True,1103700001020
http://dosaaf53region.ru,True,False,False,1105300000123
http://автошколаиглино.рф,False,False,False,1100200003221
http://microfond26.ru,True,True,True,1102600002570
http://dosaafmr01.ru,True,True,True,1100100000153
http://unit-edu.ru,True,False,False,1106600003400
http://dosaaf-kuban.ru,True,True,False,1102300003981
http://derzhava21.ru,True,True,False,1107799020812
http://sportmedperm.ru,True,True,True,1105900002647
http://emlada.ru,True,False,False,1107400001466
http://vstuplenie.com,True,True,True,1107799017941
http://cruas.ru,True,True,False,1107800000956
http://cms58.ru,True,False,False,1105800000932
http://досааф-назарово.рф,True,True,True,1102400002594
http://kamcyrva.ru,True,True,True,1104100000839
http://glagolitsa-rt.ru,True,True,False,1101600003438
http://pravizdateli.ru,True,False,False,1107799013090
http://vosmuslims.ru,True,True,True,1105000003393
http://dosaaf89region.ru,True,True,True,1108900000703
http://zdorovyegoroda.ru,True,True,False,1103500001153
http://schoolleague.ru,True,True,True,1107799023177
http://fpki.ru,True,False,False,1107800000934
http://dosaaf-krymsk.ru,True,True,True,1102300004047
http://391000.ru,True,False,False,1103800001073
http://florensnv.ru,True,False,False,1118600000375
http://соседскийцентр.рф,True,True,True,1115200004699
http://ethnosport.ru,False,False,False,1117799027312
http://shembros.com,True,True,False,1115500002188
http://isp-uc.ru,True,True,False,1117400003544
http://yktzem.ru,True,False,False,1117799011923
http://astrum54.ru,True,True,False,1115400002222
http://fpmp-krasnokamensk.ru,True,True,True,1117500000694
http://fondsmirom.ru,True,True,True,1116600002540
http://rehabin.ru,True,True,True,1117799016114
http://чиж-нв.рф,True,True,True,1118624000186
http://фоксевмаш.рф,True,False,False,1112900000113
http://yourseminar.ru,False,False,False,1117799016840
http://lipcynolog.ru,True,True,False,1114800000919
http://gizndet.ru,True,False,False,1110200005739
http://gkhrazvitie.ru,True,True,True,1117799019502
http://rosinformrazvitie.ru,True,True,True,1117799010735
http://yoswim.ru,True,True,True,1117799027060
http://sinfo.ru,False,False,False,1117799014310
http://protivgepatita.ru,True,True,False,1117799014717
http://so-deystvie.narod.ru,True,True,True,1117799025673
http://sarcoma.pro,True,True,True,1117799002144
http://центрзащиты.рф,True,True,True,1116400000210
http://cernskoe2.ru,True,True,True,1115000003029
http://tc-cours.ru,True,True,False,1115000006208
http://cancergenome.ru,True,False,False,1117799001462
http://m-akademia.ru,False,True,False,1117799008557
http://ktnfond.ru,True,False,False,1117800018038
http://анодпо-бж.рф,False,False,False,1115900001238
http://timeofart.ru,True,False,False,1117800015453
http://sdo-partner.ru,False,False,False,1115000006714
http://fpprm13.ru,True,True,True,1111300000932
http://lsmr.ru,True,False,False,1117799020514
http://vrachfond.ru,True,True,True,1117799002420
http://gymn3saratov.ru,False,True,False,1116400000364
http://smolmiloserdie.ru,True,True,True,1116700000735
http://okhotin-grunt.ru,True,False,False,1117800000724
http://сро-достояние.рф,True,False,False,1117800013000
http://rusgreek.ru,True,False,False,1117799006820
http://подвязом.рф,True,True,True,1117799003190
http://gf-chr.ru,True,True,True,1112031002665
http://preobrsobor.ru,True,False,False,1116900003110
http://истокдв.рф,True,True,True,1112700001677
http://rezerv74.ru,True,True,False,1117400005030
http://centr-kluchi.ru,True,True,False,1117799024860
http://ptl.online,False,False,False,1115200001180
http://pukkat.ru,True,True,True,1115800000403
http://fondnez18.ru,True,True,True,1111800000146
http://baikalconf.ru,True,True,False,1113850047497
http://wushu74.ru,True,True,False,1117400000849
http://morsob174.ru,False,False,False,1117400002280
http://rescentr.ru,True,False,False,1117400002466
http://anoludi.ru,True,False,False,1117799024012
http://rcpcf.ru,True,True,False,1117799024485
http://пронскиймонастырь.рф,True,False,False,1116200000531
http://www.detibezmam.ru,True,False,False,1115200003137
http://slujba-zdorovia.ru,True,False,False,1115400000650
http://s-fond.org,True,False,False,1117799005477
http://gradislava.ru,False,False,False,1117799007050
http://premiaradiomania.ru,False,False,False,1117799003046
http://football-star.spb.ru,True,True,False,1117800009854
http://kroopzp.ru,True,True,True,1114500000658
http://tmn-it.ru,True,True,True,1117232060208
http://vld-invest.ru,True,False,False,1115200003126
http://nezavisimost-centr.ru,True,True,False,1115900000303
http://vfonde.ru,False,False,False,1117799005235
http://храм-лебедевка.рф,True,True,False,1115800002119
http://боевоеединство.рф,True,True,True,1117232046975
http://aviapoisk-dfo.ru,True,True,True,1112500001349
http://npsroropgkhrb.ru,True,True,False,1110200004210
http://energo-college.ru,True,True,True,1110500000225
http://den-kedra.ru,True,False,False,1112500002658
http://anocpkidpo.ru,True,False,False,1114400000219
http://rstprim.ru,True,True,True,1112500002086
http://mfcukhta.ru,True,True,True,1111100000440
http://урааш.рф,False,False,False,1116600001726
http://краснодар-вдпо.рф,True,True,True,1112300000944
http://kozpp.ru,True,True,False,1112300001549
http://medsouz74.ru,False,False,False,1117400004567
http://oktvesti.ru,True,False,False,1118600000771
http://sroproect.ru,True,False,False,1117800012461
http://sroiz.ru,False,False,False,1117800012395
http://kinouroki.ru,True,False,False,1117800000702
http://fpprso.ru,True,True,True,1111500001161
http://тосвысота.рф,True,True,False,1113400003584
http://фонд-высота.рф,True,True,True,1113400003584
http://brightlifefund.ru,True,True,True,1117800000097
http://rfjf.ru,True,False,False,1117799021790
http://muhammadsalim.ru,True,False,False,1110200003649
http://esaudit.ru,True,False,False,1111800001499
http://action29.ru,True,True,True,1112700000665
http://perm-praha45.ru,True,True,True,1115900001458
http://center-si.ru,True,True,True,1117800006708
http://fhgm.ru,True,False,False,1117799000549
http://spm33.ru,True,True,False,1113300000890
http://pomogaemstarikam.ru,True,True,True,1117799022516
http://ноим.рф,True,True,False,1117800001065
http://petrojazz.ru,False,False,False,1117800019347
http://helpfom.ru,True,True,False,1117800009029
http://astarta39.ru,True,True,True,1113900000422
http://semya.tv,True,True,False,1117799025431
http://lespartisans.ru,True,True,True,1111800000190
http://cnse69.ru,False,True,False,1110100000560
http://npmcau.ru,False,True,False,1117600001419
http://vmeste40.ru,True,False,False,1114000000641
http://смекс.рф,True,False,False,1112400001086
http://ufaley74.ru,True,True,True,1117400005634
http://shag-vmeste.ru,True,False,False,1117799015960
http://fmbowling.ru,True,True,False,1117799012902
http://udcprk.ru,True,True,True,1114200000804
http://edinedu.ru,True,True,True,1117799010020
http://fond-ermekeevo.ru,True,True,True,1110200002109
http://promsvar.ru,True,True,True,1117799012429
http://divo-meshera.ru,True,True,False,1115200003049
http://rospto.ru,True,False,False,1115000003997
http://каштанка-таганрог.рф,True,True,True,1116100001698
http://trudexpert-54.ru,True,False,False,1115400004389
http://ретт.рф,True,True,True,1111600000247
http://meyer-law.ru,True,False,False,1113400001439
http://ks.vdpo47.ru,True,True,False,1114700002867
http://avtokamenka.ru,False,False,False,1115800001547
http://pr-fond.ru,True,True,True,1117799011626
http://combustiolog.ru,True,True,False,1117799009327
http://vosvod61.ru,True,True,True,1116100000169
http://good-deed.ru,True,False,False,1112100000022
http://mamcompany.ru,True,True,True,1117100000270
http://aerotula.ru,True,True,True,1117100000764
http://alisa-kolomna.ru,True,False,False,1115000004250
http://aikido-satori.ru,True,True,True,1117400001652
http://uc-professiya.ru,True,True,False,1112600001843
http://zakatfund.ru,True,True,True,1117799007534
http://deti-fond.tomsk.ru,True,True,False,1117000000325
http://lidermed58.ru,True,False,False,1115800002790
http://vznp.ru,False,False,False,1115000006330
http://space-time.ru,True,True,False,1117799006490
http://www.ch-nebo.ru,True,False,False,1117799006577
http://swoedelo.ru,True,True,True,1117799010988
http://www.molsovet34.ru,False,False,False,1113400001549
http://belyanskiy.ru,True,True,True,1116600003079
https://veternadezhd.ru,True,True,False,1117799016246
http://псбр.рф,True,False,False,1113850058145
http://lgz.ru,True,True,True,1117799022219
http://volleyvrn.ru,True,True,False,1113600001547
http://alton-edu.ru,True,True,True,1111800001390
http://strelka.com,True,True,True,1117799025750
http://kruizmebel.ru,True,True,True,1117800011878
http://gazetakifa.ru,True,True,True,1117799003960
http://mfps-info.ru,True,True,True,1117799023396
http://aoznmk.ru,True,True,True,1115300000200
http://kubanexport.ru,True,True,True,1112300005586
http://pc-akadem.ru,True,True,True,1117000001249
http://pain29.ru,True,False,False,1112900000839
http://воимядобра35.рф,True,False,False,1113500000195
http://vlitc.ru,True,True,False,1114300003399
http://umc-maot.ru,True,False,False,1111600000500
http://napsp.ru,True,False,False,1117800012417
http://ugraeparhia.ru,True,True,True,1118699000012
http://sro-see.ru,True,True,False,1115200000541
http://russiancouncil.ru,True,True,True,1117799006753
http://parabolaaward.ru,False,False,False,1117799009767
http://hcmordovia.ru,True,True,False,1111300000239
http://picreadi.ru,True,True,True,1117799005587
http://promtype.ru,False,False,False,1112100000429
http://expertiza67.ru,True,True,True,1116700000900
http://ffk21.ru,True,True,True,1112100000572
http://ki-aikido.ru,True,True,False,1117799017170
http://book-alliance.ru,True,True,True,1117799026971
http://www.institutperevoda.ru,True,True,True,1117799010010
http://poter-net.ru,True,False,False,1110200004199
http://rv72.ru,True,True,True,1117200000081
http://stshr.ru,True,False,False,1116300005634
http://infotrans-logistic.ru,False,False,False,1116300005645
http://cspsamara.ru,True,True,True,1116300001080
http://artsfond.ru,True,False,False,1117799006192
http://фрсик.рф,True,True,True,1117799006192
http://niise.ru,True,True,False,1117799008579
http://нсфл.рф,True,False,False,1117799000219
http://pharmcluster.ru,False,True,False,1115000002380
http://energy-fund.ru,True,False,False,1117799021559
http://viseparchia.ru,True,True,False,1116199000026
http://rost-iq.ru,True,True,True,1117799012506
http://skrug37.ru,True,True,True,1113700000787
http://vzk-life.ru,True,True,True,1117800010350
http://cnmp.ru,True,True,True,1117799025387
http://newschepkin.ru,True,False,False,1116100003381
http://русфестиваль.рф,True,True,True,1116300004171
http://itf-russia.ru,True,True,True,1117799005906
http://vrata-ekb.ru,False,False,False,1116600000549
http://фонд-самара.рф,True,False,False,1116300004061
http://vektor-life.ru,True,True,False,1116300000981
http://экстерн-гарант.рф,True,True,True,1113900001324
http://dpo-energo.ru,True,True,False,1117000001425
http://arccn.ru,True,False,False,1117799025630
http://fpoda63.ru,True,False,False,1116300005194
https://www.russkoevozrozhdenie.com,True,True,True,1116300001619
http://glory-gallery.ru,True,True,False,1116100001225
http://blago-samara.ru,True,True,True,1116300000321
http://adv063.ru,False,True,False,1116300005920
http://tatar-duslyk.ru,True,True,True,1116300001950
http://floralschool.ru,True,False,False,1115400002706
http://pobeda-style.ru,True,True,True,1117799011483
http://krimexpert.ru,True,True,True,1117799017247
http://gai-dosaaf.ru,False,True,False,1115600001604
http://omjur.ru,True,True,True,1115600001010
http://aviator-training.com,True,True,True,1117799017918
http://bfkmv.ru,True,True,True,1112600002426
http://fpcenter.ru,True,True,False,1027739291360
http://propilots.ru,True,False,False,1027800004121
http://trampoline.ru,True,True,False,1027739758815
http://www.rusfencing.ru,True,True,False,1027700412563
http://www.edinomislie.ru,False,False,False,1027700064150
http://chessmoscow.ru,True,True,False,1027739057378
http://rogwu.ru,True,False,False,1027700289100
http://montolga.ru,False,True,False,1027600003090
http://www.veorus.ru,True,False,False,1027700132030
http://aircertif.ru,True,True,True,1027714002260
http://ирсп.рф,True,False,False,1022240526912
http://iubip.ru,False,False,False,1026102898502
http://hram-umilenie.ru,True,False,False,1026100008978
http://радиопурга.рф,False,False,False,1028700589235
http://arh-eparhia.ru,True,True,False,1022900007778
http://nadezhda-vrn.ru,True,True,True,1023600011500
http://chko.ru,True,False,False,1022302836676
http://unionrk.ru,True,False,False,1021100515920
http://belkprf.ru,True,False,False,1023100000637
http://sunblag.ru,True,True,False,1025000000684
http://placdarm1942.ru,False,False,False,1023600005626
http://profkom-vgtu.ru,True,False,False,1023600005626
http://профком-вгту.рф,True,False,False,1023600005626
http://www.deozal.ru,True,True,False,1027200857420
http://www.akoto.ru,True,False,False,1027200853602
http://o-perm.ru,True,True,True,1025900006923
http://fond-rokada.ru,True,False,False,1027700283687
http://gorkomobr.ru,True,False,False,1021000002935
http://art-karelia.ru,True,False,False,1021000002297
http://nls-diagnostic.org,True,False,False,1027700308690
http://www.sport-grad.ru,True,False,False,1027700198756
http://www.radioteos.ru,True,True,False,1027739913926
http://poialtai.ru,True,True,False,1022200529911
http://zmnvest.ru,False,False,False,1022200730716
http://kprf34.ru,True,True,True,1023400001426
http://kirova.ru,True,True,True,1022601318431
http://vladnot.ru,True,False,False,1023300002934
http://gymnast.ru,False,False,False,1027700412640
http://www.stdrf.ru,False,True,False,1027700084576
http://as-berkut.ru,True,True,False,1025203727174
http://www.muslim.ru,True,False,False,1027739772301
http://mgoprofavia.ru,True,False,False,1027739383308
http://rador.ru,True,False,False,1027739858343
http://yakutkurort.ru,True,True,True,1021401067346
http://www.ip-centre.ru,True,True,False,1027739921880
http://ifti.ru,True,False,False,1027739172922
http://dynamo37.ru,True,True,False,1023700006252
http://voo-skvo.ru,False,False,False,1026100003005
http://sobor-bsk.ru,True,True,True,1023600008816
http://досаафоснк.рф,True,True,False,1024201858999
http://tumtipb.ru,True,True,False,1027200867825
http://advokatastr.ru,True,False,False,1023000850707
http://cog18.ru,True,True,False,1021800005622
http://emmanuelpskov.ru,True,True,False,1026000003810
http://elkarate.ru,True,True,False,1024800006560
http://tsk-debut.ru,True,True,True,1023100010592
http://alians009.ru,False,False,False,1025203032062
http://dosaaf.yurga.su,True,True,True,1024202001636
http://sroiva.ru,True,False,False,1026300003113
http://фондстолыпина.рф,True,True,False,1027739557185
http://sanatorium.ru,True,True,True,1022603421356
http://bavly-prof.ru,True,False,False,1021600007516
http://pmem.ru,True,False,False,1025900007781
http://aridons.ru,False,False,False,1022700003710
http://hmgo-voi.ru,True,True,False,1028600001858
http://baikalkurortrb.ru,True,True,False,1020300970502
http://exmc.ru,False,True,False,1027739539145
http://sovet-nko.ru,True,False,False,1022300004044
http://vog23.ru,False,False,False,1022300004385
http://kecu.ru,True,True,True,1022300001822
http://тюменская-областная-федерация-ушу.рф,True,True,True,1027200001685
http://kkooor23.ru,True,False,False,1022300001998
http://notpalro.ru,True,True,False,1026100002280
http://kprf-kaluga.ru,True,False,False,1024000003202
http://soyuzdorozhnikov.ru,True,False,False,1022301428797
http://karateperm.ru,True,False,False,1025900007308
http://rostov-na-donu.zely.ru,True,False,False,1026100022630
http://mokprof.ru,True,True,True,1025800008519
http://profobr64.ru,True,False,False,1026402202310
http://light-tour.ru,True,True,False,1027739406254
http://aukz.ru,True,True,True,1027700458830
http://uspenskysobor.ru,True,True,True,1024300006983
http://krkps.ru,True,False,False,1022301437212
http://apkk.ru,True,True,True,1022301219907
http://swissfond-kaluga.ru,False,False,False,1024001187099
http://slovo-center.ru,True,True,True,1026402671294
http://sarprof.ru,True,True,True,1026400002661
http://www.renessans.ru,True,True,True,1027700446366
http://kit-saransk.ru,False,True,False,1021300004164
http://globalstrategy.ru,True,True,False,1023700000510
http://voi.omsk.su,False,False,False,1025500000888
http://unionrights.ru,False,False,False,1027739569637
http://komitet-ot.ru,True,False,False,1027739523690
http://oano-cdu.ru,False,False,False,1027739545481
http://www.microinform.ru,True,False,False,1027739502779
http://grun.ru,True,True,True,1027739891079
http://www.rosgeo.org,True,False,False,1027739810229
http://rosreiting.ru,True,True,False,1027709000285
http://ucexp.ru,True,True,True,1027725012996
http://ukcpoisk.ru,True,True,True,1027700000734
http://www.azerros.ru,True,True,True,1027746001931
http://step-into-the-future.ru,False,False,False,1027739013280
http://fkhv.ru,True,False,False,1022700002335
http://www.klishin.ru,True,True,True,1027739043331
http://bf-sozidanie.ru,True,False,False,1027739370669
http://monhist.ru,True,False,False,1027739283648
http://www.cals.ru,True,True,False,1027739286981
http://euro2005.ru,False,False,False,1027739010056
http://pimen-spb.ru,True,True,True,1027809227379
http://rusecounion.ru,True,False,False,1027739721426
http://manipt.ru,True,False,False,1027739653248
http://fid.ru,False,False,False,1027739833329
http://fondplehanova.ru,False,False,False,1027703002766
http://ngpc.ru,False,False,False,1027703001017
http://www.murtuz.ru,False,False,False,1027739016689
http://www.frogclub.ru,False,True,False,1027700237366
http://easykart.ru,True,False,False,1027739051230
http://afganvet.ru,True,False,False,1027800011788
http://www.profatom.ru,True,False,False,1027739059237
http://nkt-nsk.ru,False,True,False,1025403197060
http://pimchax.ru,True,True,True,1024100002123
http://caritasvolgograd.ru,True,True,False,1023400003494
http://notariatvrn.ru,False,False,False,1023601552040
http://fbs35.ru,True,False,False,1023500004802
http://www.madi.ru,True,True,True,1027700072498
http://voi64.ru,True,True,True,1026402662703
http://pronm.ru,False,False,False,1027739383814
http://gojury-russia.ru,False,True,False,1027700365868
http://airschool.ru,True,True,False,1027700257672
http://folklore.ru,True,True,True,1027700383523
http://knbsociety.ru,True,False,False,1023500002767
http://www.sedmitza.ru,True,False,False,1027739412469
http://oz-blago.ru,True,False,False,1025000001905
http://www.rma.ru,True,True,True,1027739746902
http://рма.рф,True,True,True,1027739746902
http://iea.ru,False,False,False,1027739455314
http://profchelny.ru,True,False,False,1021600007582
http://pposng.ru,False,False,False,1028600002771
http://litprop.ru,True,True,True,1027739126766
http://профсоюз33.рф,True,True,False,1023300002626
http://orthodox-center.ru,True,False,False,1027100004975
http://благослови43.рф,True,False,False,1024300010690
http://eodm-vtk.ru,False,False,False,1024300011515
http://profavia-rostov.ru,True,True,False,1026100006790
http://msu-ugra.ru,False,False,False,1028600513523
http://mfpmpnov.ru,False,False,False,1026102483428
http://pkff.ru,True,False,False,1022500002436
http://gorkomprof.ru,True,True,False,1022500002733
http://akmechet.ru,True,True,True,1021600019781
http://цдосфера.рф,True,True,True,1025402488650
http://vdpo35.ru,True,True,False,1023500004120
http://avto-kolyada.ru,True,False,False,1024201390619
http://anoavtoshkola.ru,False,False,False,1024201257310
http://edc56.ru,True,True,True,1025601808341
http://voavlz.ru,True,True,True,1023400010611
http://animus-liber.ru,True,False,False,1026900537113
http://konstk.ru,True,True,False,1026901731009
http://zdspo.ru,True,True,True,1021600011586
http://altai-vdpo.ru,True,True,True,1022200534014
http://nn-kp.ru,True,True,False,1025200024080
http://nouperspektiva.mskobr.ru,True,True,False,1027739811725
http://russianbowling.ru,True,True,True,1027739920900
